Variable,Baseline,2,3,4,5,6,7,8,9,10,11,12
HUMI,Baseline,0.43179045705949404,0.2802651474160426,0.1633307131214139,0.08679608293601204,0.05629517476893786,0.03502041469472028,0.03693246969058317,0.01828384689645801,0.03916130849605892,0.04696680295214495,0.01681184030071403
HUMI,DeptClim,0.3629105085416323,0.2629150810451044,0.17447950401073753,0.0900452974616659,0.0700284942125795,-0.014012325872977849,0.014239862977858175,-0.03404848745232747,0.02540142585602001,0.03752642575327858,0.015827022467801766
HUMI,Persist,-0.7039505722339496,-0.44326440929761013,-1.1038426689625664,-1.947259514223545,-1.5231547219450445,-2.621501926148159,-1.3587862942473259,-1.1633712956947742,-2.3045737790048095,-1.1697460795863694,-0.8623913062203332
RAIN,Baseline,0.5822778890958913,0.30506332091118527,-1.544289719928066,-1.9360484490713472,0.10548023683157037,0.8668882629193453,0.9671991144084184,0.7231695414948947,-0.1359922179442452,-0.025439595532213533,-0.012037243335354608
RAIN,DeptClim,0.590057724466057,0.2818747377203452,-1.628751078844469,-1.87232092646734,0.09271930946215856,0.8660442974285397,0.9670898701804587,0.7270718179775508,-0.09830201291716345,-0.03378527134582421,-0.023249086611965453
RAIN,Persist,-1.2842363071640763,0.7874308878834795,-1.3048414884863968,-9.631029278727523,-2.4829586175726313,0.22419826458983683,0.09303940386450515,-2.025432965272624,-0.3174050445734222,-0.7398066540401902,-45.69962063221141
TEMP,Baseline,0.7649027630200701,0.7349203237143257,0.7411894133585003,0.6763904499328077,0.628598272519259,0.6509828702312639,0.6754225063364435,0.6797901458204005,0.6937352852062648,0.6619440039422577,0.600053246996699
TEMP,DeptClim,0.21529976312103216,0.22141310591051155,0.22084198337967753,0.13993914051076195,0.05285141041309538,0.09153776281357462,0.20002664972518036,0.058437912956849414,-0.06023651884040837,-0.24332401083005673,-0.23504244999451962
TEMP,Persist,-0.8932743339064315,-0.9605387263093326,-1.6800700505708903,-3.938731712252685,-2.653368230716447,-2.111013065427234,-1.6850399119698571,-1.887025545485462,-2.327966441275471,-3.3130957149962272,-2.7705361764228007
